"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.9533,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.4133,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.04183333333333,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.65796666666667,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.67606666666667,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.54353333333333,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4,
"GBR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",1.37666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.686666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.65,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.863333333333334,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",1.31666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",1.59333333333333,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",1.32333333333333,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.53666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.94,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.93,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",3.10666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.83,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.64666666666667,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.9,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.4,
"USA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.9,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",3.40003551133333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",2.62483936166667,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",2.50852609733333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",2.660851615,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",2.84569307733333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",3.84290099633333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",4.80591091466667,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",5.95185538633333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",5.93606380333333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",6.53048797133333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",6.656430962,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",5.91710665833333,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",5.52447789,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",5.52447789,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",5.52447789,
"CHL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",5.52447789,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",6.74203666666667,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",6.10092666666667,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",5.96638333333333,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",5.90013,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",6.2641,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",6.33597666666667,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",6.29436333333333,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",6.45923333333333,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",6.79327333333333,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",7.34352333333333,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",7.36254,
"IND","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",7.36053666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.866666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.783333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.66,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.8,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.976666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",1.14333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",1.03,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.31666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.76666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.63333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.76,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.31666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.58333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.25,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",1.26055666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",1.67212333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",1.06979666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.67069,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.636686666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.885576666666666,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.717433333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.00362333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.6646,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",3.0201656,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",3.59792928566667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",4.34383666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",4.25092666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4.43535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.73535815533333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.93535815533334,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",9.60127575757576,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",10.4215756056809,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",10.2224772256729,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",10.0476406926407,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",9.7679090909091,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",9.79076023391815,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",9.60518037518038,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",9.99507936507936,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",9.85928787878787,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",10.4565873015873,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",11.1988383838384,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",11.4312352851827,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",11.0709826839827,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",11.2,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",11.2,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",11.2,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.0499999999999995,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.476666666666666,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.030666666666666,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.18,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.04,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.126666666666666,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.033333333333334,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.163333333333333,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.713333333333334,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.82,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",1.83733333333333,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.19666666666667,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.39,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.57443148866667,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",3.87443148866667,
"SVN","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.07443148866667,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.00333333333333308,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.19,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.186666666666667,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.256666666666666,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.246666666666667,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",-0.0433333333333334,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.0366666666666668,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.243333333333333,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.79,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.04333333333333,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.57333333333333,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.68333333333334,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.76333333333333,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.947764822,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.247764822,
"LVA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.447764822,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.303417325428195,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.44416378066378,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.226691511387163,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.097994384842211,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.048271256038647,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.153122655122655,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.10019696969697,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.424694867933998,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.00589603174603,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.30833333333333,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",3.09177272727273,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",4.348,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",4.42533333333333,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4.609764822,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.909764822,
"LTU","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",5.109764822,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.0756382144599157,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.190998526560279,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.0383680106815216,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.21733653461469,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.104217329458449,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.129023612043747,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",-0.0298943528819553,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.145605902236438,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.643596959110588,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.7336516898521,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.07877823747673,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",2.84481880788388,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.98420682991584,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.16579679390994,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",3.46263028404116,
"EA17","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",3.66304306341412,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.14,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.36,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.32,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.196666666666667,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.16,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.14,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.143333333333333,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.313333333333333,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.756666666666667,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.67,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",1.85,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",1.85,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.93,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4.21,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.3,
"BGR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.5,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",6.50015895371329,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",6.70218459493575,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",6.16587897979788,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",5.9669069513875,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",6.59704803601185,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",7.59975905528336,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",7.75199850375245,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",8.55609139828775,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",9.71249107700806,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",10.9742490104181,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",12.5801692762613,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",13.4606701043966,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",12.5471275863703,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",13.3,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",13.3,
"COL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",13.3,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.713333333333333,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",1.03666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.87,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.713333333333333,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.536666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.496666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.416666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.34,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.33666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.80666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.99,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.65,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.75666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4.60666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.65666666666667,
"HRV","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.70666666666667,
